"","Duration","Sci_LR_Scale","Sci_DataSet","Sci_Mem","Agent","Agent_pH","Agent_pH_Var"
"525",1976.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.163699890094333,6.10822466045698e-30
"526",1976.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.163981539232367,1.56156481977343e-30
"527",1976.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.164263577773314,5.8367822819087e-30
"528",1976.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.164546005928031,3.08457248350308e-31
"529",1976.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.164828823906305,7.89650555776789e-31
"530",1977,"0 (Neutral)","GISTEMP","15","GenPublic",0.165112031916854,4.44178437624444e-31
"531",1977.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.165112031916854,4.44178437624444e-31
"532",1977.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.167609639015697,9.67321930826566e-30
"533",1977.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.170137327655547,2.68434920376856e-30
"534",1977.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.172695227246674,1.16666242757295e-29
"535",1977.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.175283460395974,3.25807968570013e-30
"536",1978,"0 (Neutral)","GISTEMP","15","GenPublic",0.177902142680892,1.73507202197048e-31
"537",1978.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.177902142680892,1.73507202197048e-31
"538",1978.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.182113986473382,9.99401484654998e-31
"539",1978.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.186402936334076,1.4258436304993e-30
"540",1978.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.190769334908084,7.4060585328909e-30
"541",1978.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.195213473133295,7.25568562432012e-30
"542",1979,"0 (Neutral)","GISTEMP","15","GenPublic",0.199735587981252,3.46166146961133e-30
"543",1979.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.199735587981252,3.46166146961133e-30
"544",1979.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.20400181290126,5.21292749712021e-31
"545",1979.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.208335439100246,3.88733247233476e-30
"546",1979.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.21273652124328,7.86643097605373e-30
"547",1979.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.217205067683947,1.26344088924286e-29
"548",1980,"0 (Neutral)","GISTEMP","15","GenPublic",0.221741039012926,1.05569493247893e-30
"549",1980.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.221741039012926,1.05569493247893e-30
"550",1980.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.227614092189817,1.7120148426563e-29
"551",1980.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.233596009668923,1.28325926744937e-29
"552",1980.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.239686352210576,4.33143379564711e-29
"553",1980.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.245884539059519,1.599042375448e-29
"554",1981,"0 (Neutral)","GISTEMP","15","GenPublic",0.252189843987766,1.68911189196629e-29
"555",1981.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.252189843987766,1.68911189196629e-29
"556",1981.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.260814854177966,2.77611523515277e-30
"557",1981.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.269628486741679,9.33083176259682e-30
"558",1981.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.27862768946733,2.33471291276348e-29
"559",1981.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.287808892952393,1.51144051691651e-29
"560",1982,"0 (Neutral)","GISTEMP","15","GenPublic",0.297168002422532,3.08457248350308e-33
"561",1982.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.297168002422532,3.08457248350308e-33
"562",1982.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.306455641304409,2.38869293122479e-29
"563",1982.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.315903084410555,1.49293308201549e-30
"564",1982.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.325505081739441,2.84274200079644e-29
"565",1982.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.335255905201774,1.11044609406111e-31
"566",1983,"0 (Neutral)","GISTEMP","15","GenPublic",0.34514935441708,2.22860361933098e-29
"567",1983.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.34514935441708,2.22860361933098e-29
"568",1983.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.356253034198228,3.86928772330626e-29
"569",1983.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.367513452728511,3.93869060418508e-29
"570",1983.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.378920290120944,3.08457248350308e-29
"571",1983.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.390462604116858,5.4563002660686e-29
"572",1984,"0 (Neutral)","GISTEMP","15","GenPublic",0.402128865447122,3.93869060418508e-29
"573",1984.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.402128865447122,3.93869060418508e-29
"574",1984.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.414425774662294,6.21973195573561e-29
"575",1984.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.42683026077259,8.02297302959151e-30
"576",1984.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.439327475773949,3.46582564246406e-29
"577",1984.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.451902107166916,3.73233270503873e-31
"578",1985,"0 (Neutral)","GISTEMP","15","GenPublic",0.46453845064674,9.67321930826566e-30
"579",1985.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.46453845064674,9.67321930826566e-30
"580",1985.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.476194778328008,8.70589737743909e-29
"581",1985.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.487877097943806,5.62163335118436e-29
"582",1985.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.499572676314756,3.73233270503873e-31
"583",1985.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.511268722321803,2.96242341315636e-29
"584",1986,"0 (Neutral)","GISTEMP","15","GenPublic",0.522952442800644,1.28367568473464e-28
"585",1986.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.522952442800644,1.28367568473464e-28
"586",1986.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.532462139795213,1.51144051691651e-29
"587",1986.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.541948310186914,3.15860222310715e-30
"588",1986.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.551404165141598,3.33627359815693e-29
"589",1986.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.560823003101811,7.7114312087577e-30
"590",1987,"0 (Neutral)","GISTEMP","15","GenPublic",0.57019822851051,6.94028808788193e-29
"591",1987.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.57019822851051,6.94028808788193e-29
"592",1987.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.580585053610158,3.99760593861999e-30
"593",1987.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.590900959330876,1.26344088924286e-29
"594",1987.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.601137448014346,8.70589737743909e-29
"595",1987.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.611286294625292,1.23382899340123e-28
"596",1988,"0 (Neutral)","GISTEMP","15","GenPublic",0.621339571257864,1.68911189196629e-29
"597",1988.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.621339571257864,1.68911189196629e-29
"598",1988.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.634766491074821,2.41830482706641e-30
"599",1988.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.647987037777387,2.81325348785415e-28
"600",1988.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.6609846174739,2.4985037116375e-29
"601",1988.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.67374391428633,2.96427415664646e-28
"602",1989,"0 (Neutral)","GISTEMP","15","GenPublic",0.686250940339008,1.30896917909937e-28
"603",1989.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.686250940339008,1.30896917909937e-28
"604",1989.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.696688867195081,5.05376355697145e-29
"605",1989.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.706927839818046,3.27816025256773e-28
"606",1989.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.716961592738729,7.89650555776789e-31
"607",1989.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.726784590107892,4.74283865063434e-29
"608",1990,"0 (Neutral)","GISTEMP","15","GenPublic",0.736392019685238,9.99401484654998e-29
"609",1990.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.736392019685238,9.99401484654998e-29
"610",1990.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.746091479500622,3.08457248350308e-29
"611",1990.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.755552518806062,4.29495872602969e-29
"612",1990.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.764772171409512,1.49293308201549e-28
"613",1990.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.773748221708994,2.41830482706641e-28
"614",1991,"0 (Neutral)","GISTEMP","15","GenPublic",0.78247917578559,1.20927579643255e-28
"615",1991.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.78247917578559,1.20927579643255e-28
"616",1991.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.789355282896395,0
"617",1991.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.796070676482943,7.5066155958531e-29
"618",1991.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.8026255137255,8.29626615162989e-29
"619",1991.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.809020206062078,3.08013069912684e-28
"620",1992,"0 (Neutral)","GISTEMP","15","GenPublic",0.81525540595225,1.71798349041188e-28
"621",1992.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.81525540595225,1.71798349041188e-28
"622",1992.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.82020694136407,1.71798349041188e-28
"623",1992.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.825054243977121,6.57507470583517e-29
"624",1992.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.829797979792001,9.55477172489914e-29
"625",1992.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.834438898504767,2.5584678007168e-28
"626",1993,"0 (Neutral)","GISTEMP","15","GenPublic",0.838977828672875,4.78836694049084e-28
"627",1993.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.838977828672875,4.78836694049084e-28
"628",1993.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.841637260542224,1.74722523755548e-28
"629",1993.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.844260922813077,3.46582564246406e-29
"630",1993.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.846849027422088,1.16090969989122e-28
"631",1993.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.849401794376636,1.92785780218943e-28
"632",1994,"0 (Neutral)","GISTEMP","15","GenPublic",0.851919451406958,5.87425983758327e-29
"633",1994.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.851919451406958,5.87425983758327e-29
"634",1994.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.853879728825257,2.70257902714606e-28
"635",1994.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.855818448118925,2.08517099884808e-28
"636",1994.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.857735730212304,2.73922374825008e-28
"637",1994.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.85963169854574,2.61078215003701e-29
"638",1995,"0 (Neutral)","GISTEMP","15","GenPublic",0.861506478975773,2.96242341315636e-29
"639",1995.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.861506478975773,2.96242341315636e-29
"640",1995.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.864452742028252,2.59412545862609e-28
"641",1995.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.867345978373919,8.34068399539233e-30
"642",1995.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.870186732753948,1.06713869639273e-28
"643",1995.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.87297556231798,4.59588961752025e-28
"644",1996,"0 (Neutral)","GISTEMP","15","GenPublic",0.875713035682084,1.06713869639273e-28
"645",1996.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.875713035682084,1.06713869639273e-28
"646",1996.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.878987023322224,7.1068550019911e-30
"647",1996.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.882186369826059,4.45412266617845e-30
"648",1996.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.885312168214254,8.9144144773239e-29
"649",1996.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.888365528354282,6.94028808788193e-29
"650",1997,"0 (Neutral)","GISTEMP","15","GenPublic",0.891347574775775,8.49984793554109e-29
"651",1997.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.891347574775775,8.49984793554109e-29
"652",1997.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.894298318853575,2.63002988233407e-28
"653",1997.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.897178171710696,1.11353066654461e-28
"654",1997.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.899988337281223,9.33885165105393e-29
"655",1997.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.902730026605575,2.05321482791899e-28
"656",1998,"0 (Neutral)","GISTEMP","15","GenPublic",0.905404455956387,2.4985037116375e-29
"657",1998.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.905404455956387,2.4985037116375e-29
"658",1998.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.909512853547743,9.99401484654998e-29
"659",1998.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.913459873417992,3.08457248350308e-29
"660",1998.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.917250389789159,6.04576206766604e-29
"661",1998.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.920889257851628,4.15060073380175e-29
"662",1999,"0 (Neutral)","GISTEMP","15","GenPublic",0.924381300634447,1.2586289561686e-28
"663",1999.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.924381300634447,1.2586289561686e-28
"664",1999.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.927222407584023,4.98479251624032e-28
"665",1999.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.929964857357308,4.2685547855709e-28
"666",1999.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.932611475182504,3.69272679435055e-28
"667",1999.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.935165050536259,2.52305690860618e-28
"668",2000,"0 (Neutral)","GISTEMP","15","GenPublic",0.937628333822432,3.2091892118366e-29
"669",2000.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.937628333822432,3.2091892118366e-29
"670",2000.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.939313956120266,2.08517099884808e-28
"671",2000.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.940956892329383,3.59784534475799e-29
"672",2000.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.9425580698003,3.60783935960454e-28
"673",2000.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.944118404027592,3.56576579092956e-28
"674",2001,"0 (Neutral)","GISTEMP","15","GenPublic",0.945638798318675,1.38633025698562e-28
"675",2001.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.945638798318675,1.38633025698562e-28
"676",2001.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.946996448153618,3.33627359815693e-29
"677",2001.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.948322044174914,7.89650555776789e-29
"678",2001.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.949616251451607,4.15060073380175e-29
"679",2001.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.950879725820324,1.4391381379032e-28
"680",2002,"0 (Neutral)","GISTEMP","15","GenPublic",0.952113113772045,4.15060073380175e-29
"681",2002.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.952113113772045,4.15060073380175e-29
"682",2002.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.953747010010123,3.15860222310715e-28
"683",2002.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.955327773516585,4.36084519427732e-28
"684",2002.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.956856955954095,3.86928772330626e-29
"685",2002.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.958336075602436,1.80644902923874e-28
"686",2003,"0 (Neutral)","GISTEMP","15","GenPublic",0.959766617228269,2.14982363810231e-28
"687",2003.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.959766617228269,2.14982363810231e-28
"688",2003.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.96157158006975,1.41261081454507e-28
"689",2003.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.963298664558232,1.99004278345685e-28
"690",2003.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.96495095810372,1.63173884377313e-28
"691",2003.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.966531449871837,3.65015969407821e-28
"692",2004,"0 (Neutral)","GISTEMP","15","GenPublic",0.968043031690716,2.18252010642744e-28
"693",2004.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.968043031690716,2.18252010642744e-28
"694",2004.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.969439810367815,8.9144144773239e-29
"695",2004.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.970777381441508,1.11044609406111e-31
"696",2004.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.972058096528599,7.7114312087577e-30
"697",2004.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.973284227458383,2.73922374825008e-28
"698",2005,"0 (Neutral)","GISTEMP","15","GenPublic",0.974457967775722,1.11353066654461e-28
"699",2005.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.974457967775722,1.11353066654461e-28
"700",2005.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.975890990920988,3.99760593861999e-28
"701",2005.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.977245492401466,2.96427415664646e-28
"702",2005.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.978525569323773,1.60348415982424e-28
"703",2005.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.979735127568233,1.97412638944197e-29
"704",2006,"0 (Neutral)","GISTEMP","15","GenPublic",0.980877888188836,2.21546334055125e-28
"705",2006.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.980877888188836,2.21546334055125e-28
"706",2006.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.982070686664656,3.59784534475799e-29
"707",2006.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.98319035588858,7.1068550019911e-28
"708",2006.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.984241224800137,2.5584678007168e-28
"709",2006.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.985227384859429,6.93029407303538e-28
"710",2007,"0 (Neutral)","GISTEMP","15","GenPublic",0.986152700762175,6.30190496669613e-28
"711",2007.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.986152700762175,6.30190496669613e-28
"712",2007.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.986927786195906,4.0087103995606e-29
"713",2007.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.98766003006213,4.45412266617845e-28
"714",2007.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.988351741178031,1.52020070276966e-28
"715",2007.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.989005110395147,1.36029646522486e-28
"716",2008,"0 (Neutral)","GISTEMP","15","GenPublic",0.989622215914637,4.64363879956488e-28
"717",2008.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.989622215914637,4.64363879956488e-28
"718",2008.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.990045836223573,4.73987746105017e-28
"719",2008.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.990452331216745,6.64096117408279e-28
"720",2008.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.990842379848344,1.06713869639273e-28
"721",2008.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.991216635224617,5.18516634476868e-28
"722",2009,"0 (Neutral)","GISTEMP","15","GenPublic",0.991575725501689,3.60783935960454e-28
"723",2009.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.991575725501689,3.60783935960454e-28
"724",2009.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.99186868469087,5.05376355697145e-29
"725",2009.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.992151536686953,7.89650555776789e-29
"726",2009.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.992424624676823,4.74283865063434e-29
"727",2009.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.992688280571882,1.54771508932251e-28
"728",2010,"0 (Neutral)","GISTEMP","15","GenPublic",0.992942825352545,8.49984793554109e-29
"729",2010.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.992942825352545,8.49984793554109e-29
"730",2010.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.993208567850366,1.02173378943556e-28
"731",2010.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.99346436950666,5.21292749712021e-29
"732",2010.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.993710597316386,1.4391381379032e-28
"733",2010.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.993947605086056,5.05376355697145e-29
"734",2011,"0 (Neutral)","GISTEMP","15","GenPublic",0.99417573388098,4.15060073380175e-29
"735",2011.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.99417573388098,4.15060073380175e-29
"736",2011.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.99432103795882,1.20927579643255e-28
"737",2011.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.99446273717387,1.68898850906695e-28
"738",2011.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.994600919964233,8.70589737743909e-29
"739",2011.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.9947356726476,3.90926378269246e-28
"740",2012,"0 (Neutral)","GISTEMP","15","GenPublic",0.994867079469282,2.38388099815052e-28
"741",2012.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.994867079469282,2.38388099815052e-28
"742",2012.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.994976760950089,1.49293308201549e-28
"743",2012.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.995084110311468,2.85063850635421e-28
"744",2012.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.995189176650654,5.44118586089943e-28
"745",2012.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.995292008052025,8.09515202570548e-29
"746",2013,"0 (Neutral)","GISTEMP","15","GenPublic",0.99539265160707,3.39993917421644e-28
"747",2013.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.99539265160707,3.39993917421644e-28
"748",2013.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.995521319874598,5.08448589890714e-28
"749",2013.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.995646410571686,7.89650555776789e-29
"750",2013.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.995768022305447,1.23382899340123e-28
"751",2013.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.995886251012825,1.57547624167403e-28
"752",2014,"0 (Neutral)","GISTEMP","15","GenPublic",0.996001190030284,3.60783935960454e-28
"753",2014.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.996001190030284,3.60783935960454e-28
"754",2014.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.996099853434116,3.15860222310715e-28
"755",2014.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.996196091794104,0
"756",2014.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.996289964262025,1.83643107377839e-28
"757",2014.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.996381528569031,3.2091892118366e-29
"758",2015,"0 (Neutral)","GISTEMP","15","GenPublic",0.996470841058455,7.5066155958531e-29
"759",2015.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.996470841058455,7.5066155958531e-29
"760",2015.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.996564720074162,7.1068550019911e-30
"761",2015.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.996656110198131,7.04775459320718e-28
"762",2015.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.996745076975003,3.59784534475799e-29
"763",2015.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.996831684246582,3.27816025256773e-28
"764",2016,"0 (Neutral)","GISTEMP","15","GenPublic",0.996915994194632,9.77315945673116e-29
"765",2016.16666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.996915994194632,9.77315945673116e-29
"766",2016.33333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.997038647917514,2.45297542178099e-28
"767",2016.5,"0 (Neutral)","GISTEMP","15","GenPublic",0.99715643750392,1.41261081454507e-28
"768",2016.66666666667,"0 (Neutral)","GISTEMP","15","GenPublic",0.997269554768217,5.87425983758327e-29
"769",2016.83333333333,"0 (Neutral)","GISTEMP","15","GenPublic",0.997378184045253,4.22277972991572e-28
"770",2017,"0 (Neutral)","GISTEMP","15","GenPublic",0.997482502475378,3.31850646065195e-28
"771",1953,"0 (Neutral)","HadCRUT","15","Scientist",0.00999999999999983,2.83425219700005e-32
"772",1953.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0135962616885661,2.83425219700005e-32
"773",1953.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0184617152938729,4.34972916618989e-33
"774",1953.5,"0 (Neutral)","HadCRUT","15","Scientist",0.025024112314914,5.40884604626771e-32
"775",1953.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0338387581835104,1.1571966457642e-31
"776",1953.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0456130685024689,1.39287726208186e-32
"777",1954,"0 (Neutral)","HadCRUT","15","Scientist",0.0612246727431103,1.29629158619217e-30
"778",1954.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0650508249024572,5.62163335118436e-31
"779",1954.33333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.06909848752206,1.85151463322272e-30
"780",1954.5,"0 (Neutral)","HadCRUT","15","Scientist",0.073378241430466,8.14519921425032e-31
"781",1954.66666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.0779008881527914,1.08442001373155e-30
"782",1954.83333333333,"0 (Neutral)","HadCRUT","15","Scientist",0.0826774153741507,1.52705616511424e-30
"783",1955,"0 (Neutral)","HadCRUT","15","Scientist",0.0877189563823619,4.81270421738568e-30
"784",1955.16666666667,"0 (Neutral)","HadCRUT","15","Scientist",0.085695075241834,1.20491112636839e-31
