"","Duration","LR_Scale","DataSet","Sci_Mem","Sci_pH","Sci_pH_Var"
"1402",1994,"0 (Neutral)","GISTEMP","30",0.865822337731749,7.70032674781709e-29
"1403",1994.16666666667,"0 (Neutral)","GISTEMP","30",0.869930236563471,4.69163474740819e-28
"1404",1994.33333333333,"0 (Neutral)","GISTEMP","30",0.873930682723344,1.74722523755548e-28
"1405",1994.5,"0 (Neutral)","GISTEMP","30",0.877825370266665,1.83643107377839e-28
"1406",1994.66666666667,"0 (Neutral)","GISTEMP","30",0.881616037012376,1.49293308201549e-28
"1407",1994.83333333333,"0 (Neutral)","GISTEMP","30",0.885304459134519,9.77315945673116e-29
"1408",1995,"0 (Neutral)","GISTEMP","30",0.888892445974226,5.13470273893857e-28
"1409",1995.16666666667,"0 (Neutral)","GISTEMP","30",0.892424627375476,1.03765018345044e-29
"1410",1995.33333333333,"0 (Neutral)","GISTEMP","30",0.895857674329925,1.60348415982424e-28
"1411",1995.5,"0 (Neutral)","GISTEMP","30",0.899193538165485,1.33450943926277e-28
"1412",1995.66666666667,"0 (Neutral)","GISTEMP","30",0.902434185538912,1.97412638944197e-29
"1413",1995.83333333333,"0 (Neutral)","GISTEMP","30",0.905581594138878,6.04576206766604e-29
"1414",1996,"0 (Neutral)","GISTEMP","30",0.908637748632803,4.74283865063434e-29
"1415",1996.16666666667,"0 (Neutral)","GISTEMP","30",0.911540221492714,1.26344088924286e-29
"1416",1996.33333333333,"0 (Neutral)","GISTEMP","30",0.914359176949997,6.08080281107863e-28
"1417",1996.5,"0 (Neutral)","GISTEMP","30",0.917096470615781,9.12539923519551e-29
"1418",1996.66666666667,"0 (Neutral)","GISTEMP","30",0.919753951934718,2.72552824642332e-29
"1419",1996.83333333333,"0 (Neutral)","GISTEMP","30",0.922333461581185,4.89706727480949e-29
"1420",1997,"0 (Neutral)","GISTEMP","30",0.924836829043019,4.98479251624032e-28
"1421",1997.16666666667,"0 (Neutral)","GISTEMP","30",0.927358060847617,3.69272679435055e-28
"1422",1997.33333333333,"0 (Neutral)","GISTEMP","30",0.929801141114436,4.22277972991572e-28
"1423",1997.5,"0 (Neutral)","GISTEMP","30",0.932168066161782,2.92614884075036e-28
"1424",1997.66666666667,"0 (Neutral)","GISTEMP","30",0.934460809936899,6.04576206766604e-29
"1425",1997.83333333333,"0 (Neutral)","GISTEMP","30",0.936681322130115,5.08448589890714e-28
"1426",1998,"0 (Neutral)","GISTEMP","30",0.938831526474385,2.02150542278858e-28
"1427",1998.16666666667,"0 (Neutral)","GISTEMP","30",0.941041060468226,2.02150542278858e-28
"1428",1998.33333333333,"0 (Neutral)","GISTEMP","30",0.943175612263896,1.83643107377839e-28
"1429",1998.5,"0 (Neutral)","GISTEMP","30",0.945237381831936,7.5066155958531e-29
"1430",1998.66666666667,"0 (Neutral)","GISTEMP","30",0.947228529386736,8.09515202570548e-29
"1431",1998.83333333333,"0 (Neutral)","GISTEMP","30",0.949151174187593,1.02173378943556e-28
"1432",1999,"0 (Neutral)","GISTEMP","30",0.95100739352881,9.12539923519551e-29
"1433",1999.16666666667,"0 (Neutral)","GISTEMP","30",0.952817187955475,4.45412266617845e-30
"1434",1999.33333333333,"0 (Neutral)","GISTEMP","30",0.954563322412921,1.18496936526254e-28
"1435",1999.5,"0 (Neutral)","GISTEMP","30",0.956247803489765,1.0443128600148e-28
"1436",1999.66666666667,"0 (Neutral)","GISTEMP","30",0.957872591576581,2.18252010642744e-28
"1437",1999.83333333333,"0 (Neutral)","GISTEMP","30",0.959439600615527,6.98890095022194e-28
"1438",2000,"0 (Neutral)","GISTEMP","30",0.960950697978859,2.34970393503331e-28
"1439",2000.16666666667,"0 (Neutral)","GISTEMP","30",0.96239268991658,2.52305690860618e-28
"1440",2000.33333333333,"0 (Neutral)","GISTEMP","30",0.963783439606484,3.08013069912684e-28
"1441",2000.5,"0 (Neutral)","GISTEMP","30",0.965124621982903,2.28209010619492e-28
"1442",2000.66666666667,"0 (Neutral)","GISTEMP","30",0.96641786789916,3.39993917421644e-28
"1443",2000.83333333333,"0 (Neutral)","GISTEMP","30",0.967664764480325,3.08013069912684e-28
"1444",2001,"0 (Neutral)","GISTEMP","30",0.968866855544524,1.57547624167403e-28
"1445",2001.16666666667,"0 (Neutral)","GISTEMP","30",0.970003292617071,8.70589737743909e-29
"1446",2001.33333333333,"0 (Neutral)","GISTEMP","30",0.971099484312498,1.11353066654461e-28
"1447",2001.5,"0 (Neutral)","GISTEMP","30",0.972156766932592,3.4410256796967e-28
"1448",2001.66666666667,"0 (Neutral)","GISTEMP","30",0.973176438820617,4.40736054732854e-28
"1449",2001.83333333333,"0 (Neutral)","GISTEMP","30",0.974159760965108,1.23382899340123e-32
"1450",2002,"0 (Neutral)","GISTEMP","30",0.975107957633241,2.21546334055125e-28
"1451",2002.16666666667,"0 (Neutral)","GISTEMP","30",0.976057796270449,3.27816025256773e-28
"1452",2002.33333333333,"0 (Neutral)","GISTEMP","30",0.976972246585994,2.52305690860618e-28
"1453",2002.5,"0 (Neutral)","GISTEMP","30",0.977852562826655,3.95331147775689e-28
"1454",2002.66666666667,"0 (Neutral)","GISTEMP","30",0.978699959616053,1.2586289561686e-28
"1455",2002.83333333333,"0 (Neutral)","GISTEMP","30",0.979515612836161,1.41261081454507e-28
"1456",2003,"0 (Neutral)","GISTEMP","30",0.980300660519447,1.68911189196629e-29
"1457",2003.16666666667,"0 (Neutral)","GISTEMP","30",0.981111342166486,2.66618107184072e-28
"1458",2003.33333333333,"0 (Neutral)","GISTEMP","30",0.981889278395813,7.22579611695498e-28
"1459",2003.5,"0 (Neutral)","GISTEMP","30",0.982635742093748,1.23382899340123e-30
"1460",2003.66666666667,"0 (Neutral)","GISTEMP","30",0.98335196069479,1.23382899340123e-32
"1461",2003.83333333333,"0 (Neutral)","GISTEMP","30",0.984039117474338,6.81382061605831e-28
"1462",2004,"0 (Neutral)","GISTEMP","30",0.984698352832623,4.64363879956488e-28
"1463",2004.16666666667,"0 (Neutral)","GISTEMP","30",0.985299042042668,7.4666395364669e-28
"1464",2004.33333333333,"0 (Neutral)","GISTEMP","30",0.985876488514146,1.57547624167403e-28
"1465",2004.5,"0 (Neutral)","GISTEMP","30",0.986431565517955,5.21292749712021e-29
"1466",2004.66666666667,"0 (Neutral)","GISTEMP","30",0.986965115526806,1.18496936526254e-28
"1467",2004.83333333333,"0 (Neutral)","GISTEMP","30",0.987477951144683,2.28134980879888e-29
"1468",2005,"0 (Neutral)","GISTEMP","30",0.987970856020554,6.13570820128499e-28
"1469",2005.16666666667,"0 (Neutral)","GISTEMP","30",0.988445346340548,4.04214716528178e-28
"1470",2005.33333333333,"0 (Neutral)","GISTEMP","30",0.988901330616067,1.09021129856933e-28
"1471",2005.5,"0 (Neutral)","GISTEMP","30",0.989339514340487,4.44178437624444e-29
"1472",2005.66666666667,"0 (Neutral)","GISTEMP","30",0.989760577373743,5.38948842607592e-28
"1473",2005.83333333333,"0 (Neutral)","GISTEMP","30",0.990165174775022,2.38388099815052e-28
"1474",2006,"0 (Neutral)","GISTEMP","30",0.990553937616619,1.6602402935207e-28
"1475",2006.16666666667,"0 (Neutral)","GISTEMP","30",0.990902340568686,3.00264623834124e-28
"1476",2006.33333333333,"0 (Neutral)","GISTEMP","30",0.991238006901085,1.18570966265858e-29
"1477",2006.5,"0 (Neutral)","GISTEMP","30",0.991561393991325,3.95331147775689e-28
"1478",2006.66666666667,"0 (Neutral)","GISTEMP","30",0.991872943389467,1.18570966265858e-29
"1479",2006.83333333333,"0 (Neutral)","GISTEMP","30",0.992173081322562,3.08457248350308e-29
"1480",2007,"0 (Neutral)","GISTEMP","30",0.992462219185745,2.14982363810231e-28
"1481",2007.16666666667,"0 (Neutral)","GISTEMP","30",0.992748428496276,8.70589737743909e-29
"1482",2007.33333333333,"0 (Neutral)","GISTEMP","30",0.993023846836083,1.13709680031858e-28
"1483",2007.5,"0 (Neutral)","GISTEMP","30",0.993288875363282,2.08517099884808e-28
"1484",2007.66666666667,"0 (Neutral)","GISTEMP","30",0.993543900747482,3.19820813379533e-28
"1485",2007.83333333333,"0 (Neutral)","GISTEMP","30",0.993789295661492,2.08517099884808e-28
"1486",2008,"0 (Neutral)","GISTEMP","30",0.994025419258236,4.36084519427732e-28
"1487",2008.16666666667,"0 (Neutral)","GISTEMP","30",0.994236730403123,8.70589737743909e-29
"1488",2008.33333333333,"0 (Neutral)","GISTEMP","30",0.994440609617669,3.48235895097564e-28
"1489",2008.5,"0 (Neutral)","GISTEMP","30",0.994637315381162,2.70257902714606e-28
"1490",2008.66666666667,"0 (Neutral)","GISTEMP","30",0.994827097385034,3.99760593861999e-28
"1491",2008.83333333333,"0 (Neutral)","GISTEMP","30",0.995010196817794,7.89650555776789e-29
"1492",2009,"0 (Neutral)","GISTEMP","30",0.995186846641337,1.74722523755548e-28
"1493",2009.16666666667,"0 (Neutral)","GISTEMP","30",0.995357200842277,2.52305690860618e-28
"1494",2009.33333333333,"0 (Neutral)","GISTEMP","30",0.995521552749916,2.05321482791899e-28
"1495",2009.5,"0 (Neutral)","GISTEMP","30",0.995680111962777,4.31457660702477e-28
"1496",2009.66666666667,"0 (Neutral)","GISTEMP","30",0.995833080891655,9.12539923519551e-29
"1497",2009.83333333333,"0 (Neutral)","GISTEMP","30",0.995980654996748,1.63173884377313e-28
"1498",2010,"0 (Neutral)","GISTEMP","30",0.996123023018094,1.2586289561686e-28
"1499",2010.16666666667,"0 (Neutral)","GISTEMP","30",0.99626833617745,3.15860222310715e-28
"1500",2010.33333333333,"0 (Neutral)","GISTEMP","30",0.996408222486109,6.69833422227595e-28
"1501",2010.5,"0 (Neutral)","GISTEMP","30",0.996542883169495,2.45297542178099e-28
"1502",2010.66666666667,"0 (Neutral)","GISTEMP","30",0.996672512098285,3.35909943453485e-28
"1503",2010.83333333333,"0 (Neutral)","GISTEMP","30",0.996797296048977,3.00264623834124e-28
"1504",2011,"0 (Neutral)","GISTEMP","30",0.99691741495642,1.23382899340123e-28
"1505",2011.16666666667,"0 (Neutral)","GISTEMP","30",0.997035647382283,3.56576579092956e-28
"1506",2011.33333333333,"0 (Neutral)","GISTEMP","30",0.997149357975219,4.15060073380175e-29
"1507",2011.5,"0 (Neutral)","GISTEMP","30",0.99725871869817,2.18252010642744e-28
"1508",2011.66666666667,"0 (Neutral)","GISTEMP","30",0.997363895047813,6.02614418667096e-28
"1509",2011.83333333333,"0 (Neutral)","GISTEMP","30",0.997465046292291,1.23382899340123e-30
"1510",2012,"0 (Neutral)","GISTEMP","30",0.997562325700329,4.64363879956488e-28
"1511",2012.16666666667,"0 (Neutral)","GISTEMP","30",0.997651324058642,3.23806081028219e-28
"1512",2012.33333333333,"0 (Neutral)","GISTEMP","30",0.997737080498951,1.11044609406111e-29
"1513",2012.5,"0 (Neutral)","GISTEMP","30",0.997819712585277,1.02173378943556e-28
"1514",2012.66666666667,"0 (Neutral)","GISTEMP","30",0.997899333656074,1.80644902923874e-28
"1515",2012.83333333333,"0 (Neutral)","GISTEMP","30",0.997976052973656,6.35779742009721e-28
"1516",2013,"0 (Neutral)","GISTEMP","30",0.998049975868156,4.45412266617845e-28
"1517",2013.16666666667,"0 (Neutral)","GISTEMP","30",0.998122826614356,3.4410256796967e-28
"1518",2013.33333333333,"0 (Neutral)","GISTEMP","30",0.998192960664939,4.44178437624444e-29
"1519",2013.5,"0 (Neutral)","GISTEMP","30",0.998260478967473,8.70589737743909e-29
"1520",2013.66666666667,"0 (Neutral)","GISTEMP","30",0.998325478744989,7.52746730584158e-28
"1521",2013.83333333333,"0 (Neutral)","GISTEMP","30",0.998388053631629,2.08517099884808e-30
"1522",2014,"0 (Neutral)","GISTEMP","30",0.998448293802987,3.77860129229127e-28
"1523",2014.16666666667,"0 (Neutral)","GISTEMP","30",0.998505514244018,1.06713869639273e-28
"1524",2014.33333333333,"0 (Neutral)","GISTEMP","30",0.99856062767617,2.17647434435977e-29
"1525",2014.5,"0 (Neutral)","GISTEMP","30",0.998613711464833,2.08517099884808e-28
"1526",2014.66666666667,"0 (Neutral)","GISTEMP","30",0.998664840150702,2.18252010642744e-28
"1527",2014.83333333333,"0 (Neutral)","GISTEMP","30",0.998714085551681,1.28367568473464e-28
"1528",2015,"0 (Neutral)","GISTEMP","30",0.998761516861209,3.35909943453485e-28
"1529",2015.16666666667,"0 (Neutral)","GISTEMP","30",0.998807243462692,4.0087103995606e-29
"1530",2015.33333333333,"0 (Neutral)","GISTEMP","30",0.998851283713203,3.56576579092956e-28
"1531",2015.5,"0 (Neutral)","GISTEMP","30",0.998893699662971,2.28134980879888e-29
"1532",2015.66666666667,"0 (Neutral)","GISTEMP","30",0.998934551089149,6.19086035729002e-28
"1533",2015.83333333333,"0 (Neutral)","GISTEMP","30",0.998973895578474,3.56576579092956e-28
"1534",2016,"0 (Neutral)","GISTEMP","30",0.999011788606844,9.99401484654998e-29
"1535",2016.16666666667,"0 (Neutral)","GISTEMP","30",0.999050336781927,4.31457660702477e-28
"1536",2016.33333333333,"0 (Neutral)","GISTEMP","30",0.999087382642507,4.74283865063434e-29
"1537",2016.5,"0 (Neutral)","GISTEMP","30",0.999122984632209,1.11044609406111e-29
"1538",2016.66666666667,"0 (Neutral)","GISTEMP","30",0.999157198929219,4.59107768444598e-29
"1539",2016.83333333333,"0 (Neutral)","GISTEMP","30",0.999190079533349,5.13470273893857e-28
"1540",2017,"0 (Neutral)","GISTEMP","30",0.999221678349841,2.17647434435977e-29
"1541",1953,"0 (Neutral)","HadCRUT","3",0.00999999999999983,2.83425219700005e-32
"1542",1953.16666666667,"0 (Neutral)","HadCRUT","3",0.0135962616885661,2.83425219700005e-32
"1543",1953.33333333333,"0 (Neutral)","HadCRUT","3",0.0184617152938729,4.34972916618989e-33
"1544",1953.5,"0 (Neutral)","HadCRUT","3",0.025024112314914,5.40884604626771e-32
"1545",1953.66666666667,"0 (Neutral)","HadCRUT","3",0.0338387581835104,1.1571966457642e-31
"1546",1953.83333333333,"0 (Neutral)","HadCRUT","3",0.0456130685024689,1.39287726208186e-32
"1547",1954,"0 (Neutral)","HadCRUT","3",0.0612246727431103,1.29629158619217e-30
"1548",1954.16666666667,"0 (Neutral)","HadCRUT","3",0.0563232932976467,1.68538148711905e-30
"1549",1954.33333333333,"0 (Neutral)","HadCRUT","3",0.0517926489044166,8.78380211122557e-31
"1550",1954.5,"0 (Neutral)","HadCRUT","3",0.0476080633580759,8.78380211122557e-31
"1551",1954.66666666667,"0 (Neutral)","HadCRUT","3",0.0437459731836586,4.34972916618989e-31
"1552",1954.83333333333,"0 (Neutral)","HadCRUT","3",0.040183966744309,1.97412638944197e-31
"1553",1955,"0 (Neutral)","HadCRUT","3",0.0369008037527957,1.51144051691651e-31
"1554",1955.16666666667,"0 (Neutral)","HadCRUT","3",0.0267959232336248,1.08743229154747e-31
"1555",1955.33333333333,"0 (Neutral)","HadCRUT","3",0.0194024077815151,2.3327079406492e-32
"1556",1955.5,"0 (Neutral)","HadCRUT","3",0.0140195192978715,4.12350710221423e-32
"1557",1955.66666666667,"0 (Neutral)","HadCRUT","3",0.0101146233244176,4.33768005492621e-34
"1558",1955.83333333333,"0 (Neutral)","HadCRUT","3",0.00728932805644542,1.41343605817552e-32
"1559",1956,"0 (Neutral)","HadCRUT","3",0.00524903146430532,1.45794246290575e-33
"1560",1956.16666666667,"0 (Neutral)","HadCRUT","3",0.00448140487186629,3.18171844306653e-33
"1561",1956.33333333333,"0 (Neutral)","HadCRUT","3",0.00382560547157331,2.57719193888389e-33
"1562",1956.5,"0 (Neutral)","HadCRUT","3",0.00326545959025636,1.69911295554293e-33
"1563",1956.66666666667,"0 (Neutral)","HadCRUT","3",0.00278710090892588,2.86354659875988e-34
"1564",1956.83333333333,"0 (Neutral)","HadCRUT","3",0.00237864998148977,1.73507202197048e-33
"1565",1957,"0 (Neutral)","HadCRUT","3",0.00202993587753551,7.23699745275015e-34
"1566",1957.16666666667,"0 (Neutral)","HadCRUT","3",0.00250481475844358,2.27803509829024e-35
"1567",1957.33333333333,"0 (Neutral)","HadCRUT","3",0.00309044177236159,1.49126578624438e-33
"1568",1957.5,"0 (Neutral)","HadCRUT","3",0.00381246537834257,8.94721818273928e-33
"1569",1957.66666666667,"0 (Neutral)","HadCRUT","3",0.00470238053196672,1.51848924700576e-32
"1570",1957.83333333333,"0 (Neutral)","HadCRUT","3",0.00579881271944143,6.7964518221717e-33
"1571",1958,"0 (Neutral)","HadCRUT","3",0.00714905860642817,1.76286028482235e-32
"1572",1958.16666666667,"0 (Neutral)","HadCRUT","3",0.0102188956399427,7.23247903602627e-33
"1573",1958.33333333333,"0 (Neutral)","HadCRUT","3",0.0145875663095567,5.48987631951598e-32
"1574",1958.5,"0 (Neutral)","HadCRUT","3",0.0207846641767862,2.71105003432888e-33
"1575",1958.66666666667,"0 (Neutral)","HadCRUT","3",0.0295355086729998,1.08442001373155e-32
"1576",1958.83333333333,"0 (Neutral)","HadCRUT","3",0.0418133460700666,1.23382899340123e-32
"1577",1959,"0 (Neutral)","HadCRUT","3",0.0588853600353739,2.26952240118245e-30
"1578",1959.16666666667,"0 (Neutral)","HadCRUT","3",0.0604354065374367,1.25358953587367e-31
"1579",1959.33333333333,"0 (Neutral)","HadCRUT","3",0.0620235660681256,2.22788067265515e-30
"1580",1959.5,"0 (Neutral)","HadCRUT","3",0.0636506329449148,1.17290868685205e-30
"1581",1959.66666666667,"0 (Neutral)","HadCRUT","3",0.0653174104475835,1.11044609406111e-31
"1582",1959.83333333333,"0 (Neutral)","HadCRUT","3",0.0670247104855833,2.09943714658428e-31
"1583",1960,"0 (Neutral)","HadCRUT","3",0.0687733532354336,1.3281012399283e-30
"1584",1960.16666666667,"0 (Neutral)","HadCRUT","3",0.0620905781866821,1.18799417415418e-30
"1585",1960.33333333333,"0 (Neutral)","HadCRUT","3",0.0560181119409724,5.3136580672846e-31
"1586",1960.5,"0 (Neutral)","HadCRUT","3",0.0505075520655275,3.32025309982074e-31
"1587",1960.66666666667,"0 (Neutral)","HadCRUT","3",0.0455129359882942,6.26360999931344e-31
"1588",1960.83333333333,"0 (Neutral)","HadCRUT","3",0.0409909072200185,5.83176985162301e-33
"1589",1961,"0 (Neutral)","HadCRUT","3",0.0369008037527957,1.56590249982836e-31
"1590",1961.16666666667,"0 (Neutral)","HadCRUT","3",0.0377697249825987,9.33083176259682e-32
"1591",1961.33333333333,"0 (Neutral)","HadCRUT","3",0.0386582858344932,1.30323187428005e-31
"1592",1961.5,"0 (Neutral)","HadCRUT","3",0.0395668911665012,2.77611523515277e-32
"1593",1961.66666666667,"0 (Neutral)","HadCRUT","3",0.0404959523270799,7.33067929282529e-32
"1594",1961.83333333333,"0 (Neutral)","HadCRUT","3",0.0414458871681156,1.07000927666019e-30
"1595",1962,"0 (Neutral)","HadCRUT","3",0.0424171200525976,1.92785780218943e-32
"1596",1962.16666666667,"0 (Neutral)","HadCRUT","3",0.0454629482646586,4.33768005492621e-34
"1597",1962.33333333333,"0 (Neutral)","HadCRUT","3",0.0487163602319351,6.04576206766604e-31
"1598",1962.5,"0 (Neutral)","HadCRUT","3",0.0521898627525842,5.51801099431668e-31
"1599",1962.66666666667,"0 (Neutral)","HadCRUT","3",0.05589647545343,3.08457248350308e-31
"1600",1962.83333333333,"0 (Neutral)","HadCRUT","3",0.0598497150996394,3.08457248350308e-31
"1601",1963,"0 (Neutral)","HadCRUT","3",0.0640635728789931,1.62132841164131e-31
"1602",1963.16666666667,"0 (Neutral)","HadCRUT","3",0.0647573557107805,1.4258436304993e-30
"1603",1963.33333333333,"0 (Neutral)","HadCRUT","3",0.0654581264563848,3.73233270503873e-31
"1604",1963.5,"0 (Neutral)","HadCRUT","3",0.0661659440779322,2.41830482706641e-30
"1605",1963.66666666667,"0 (Neutral)","HadCRUT","3",0.0668808677858992,1.52705616511424e-30
"1606",1963.83333333333,"0 (Neutral)","HadCRUT","3",0.0676029570342536,6.94028808788193e-33
"1607",1964,"0 (Neutral)","HadCRUT","3",0.0683322715154288,3.30839677433727e-30
"1608",1964.16666666667,"0 (Neutral)","HadCRUT","3",0.0528775052346069,4.91651936003358e-31
"1609",1964.33333333333,"0 (Neutral)","HadCRUT","3",0.0407652138781928,4.53480351520008e-31
"1610",1964.5,"0 (Neutral)","HadCRUT","3",0.0313356090586334,3.81764041278561e-31
"1611",1964.66666666667,"0 (Neutral)","HadCRUT","3",0.0240325653590243,1.30323187428005e-31
"1612",1964.83333333333,"0 (Neutral)","HadCRUT","3",0.0183992319731508,3.01227781592098e-34
"1613",1965,"0 (Neutral)","HadCRUT","3",0.0140673423773899,9.33083176259682e-32
"1614",1965.16666666667,"0 (Neutral)","HadCRUT","3",0.0113606375211616,9.78689062392725e-33
"1615",1965.33333333333,"0 (Neutral)","HadCRUT","3",0.00916988738793008,1.31214821661518e-32
"1616",1965.5,"0 (Neutral)","HadCRUT","3",0.00739843328195984,7.83493459921046e-33
"1617",1965.66666666667,"0 (Neutral)","HadCRUT","3",0.00596713070332468,8.30259073013219e-33
"1618",1965.83333333333,"0 (Neutral)","HadCRUT","3",0.00481138604219263,4.46494879264887e-33
"1619",1966,"0 (Neutral)","HadCRUT","3",0.00387861852692939,1.05747895401541e-32
"1620",1966.16666666667,"0 (Neutral)","HadCRUT","3",0.00463284861964645,2.53332564318954e-33
"1621",1966.33333333333,"0 (Neutral)","HadCRUT","3",0.00553293046185203,1.2923424899755e-32
"1622",1966.5,"0 (Neutral)","HadCRUT","3",0.00660672184183215,4.58167455801581e-33
"1623",1966.66666666667,"0 (Neutral)","HadCRUT","3",0.00788725413671271,2.17637072200291e-32
"1624",1966.83333333333,"0 (Neutral)","HadCRUT","3",0.00941363062087515,3.51352084449023e-32
"1625",1967,"0 (Neutral)","HadCRUT","3",0.0112320540416545,3.19572553491056e-32
"1626",1967.16666666667,"0 (Neutral)","HadCRUT","3",0.012108051273224,1.39287726208186e-32
"1627",1967.33333333333,"0 (Neutral)","HadCRUT","3",0.0130514664550287,4.12380832999582e-33
"1628",1967.5,"0 (Neutral)","HadCRUT","3",0.0140673423773899,8.50185290765537e-32
"1629",1967.66666666667,"0 (Neutral)","HadCRUT","3",0.0151610755042877,8.80820156153453e-32
"1630",1967.83333333333,"0 (Neutral)","HadCRUT","3",0.016338436964336,2.54959194339552e-32
"1631",1968,"0 (Neutral)","HadCRUT","3",0.0176055941509365,1.51144051691651e-31
"1632",1968.16666666667,"0 (Neutral)","HadCRUT","3",0.0167315778068794,3.13397383968418e-32
"1633",1968.33333333333,"0 (Neutral)","HadCRUT","3",0.0159002490663002,5.57150904832744e-32
"1634",1968.5,"0 (Neutral)","HadCRUT","3",0.0151095911722673,9.33083176259682e-32
"1635",1968.66666666667,"0 (Neutral)","HadCRUT","3",0.0143576760254178,6.59809332799331e-32
"1636",1968.83333333333,"0 (Neutral)","HadCRUT","3",0.0136426609383733,6.7776250858222e-34
"1637",1969,"0 (Neutral)","HadCRUT","3",0.0129627854419705,1.51848924700576e-32
"1638",1969.16666666667,"0 (Neutral)","HadCRUT","3",0.014620702460625,1.32841451682115e-31
"1639",1969.33333333333,"0 (Neutral)","HadCRUT","3",0.0164871221750951,1.11044609406111e-31
"1640",1969.5,"0 (Neutral)","HadCRUT","3",0.0185873071637935,1.01333025727582e-32
"1641",1969.66666666667,"0 (Neutral)","HadCRUT","3",0.020949322274074,2.12546322691384e-32
"1642",1969.83333333333,"0 (Neutral)","HadCRUT","3",0.0236042754746795,1.06465947125911e-31
"1643",1970,"0 (Neutral)","HadCRUT","3",0.0265865597327925,5.40884604626771e-32
"1644",1970.16666666667,"0 (Neutral)","HadCRUT","3",0.0292726520434136,8.10182241370106e-32
"1645",1970.33333333333,"0 (Neutral)","HadCRUT","3",0.0322211424923751,1.11044609406111e-31
"1646",1970.5,"0 (Neutral)","HadCRUT","3",0.0354557724656032,8.10182241370106e-32
"1647",1970.66666666667,"0 (Neutral)","HadCRUT","3",0.0390020354932666,5.24859286646071e-32
"1648",1970.83333333333,"0 (Neutral)","HadCRUT","3",0.0428872223613859,6.15420406903919e-31
"1649",1971,"0 (Neutral)","HadCRUT","3",0.0471404471532542,6.26360999931344e-31
"1650",1971.16666666667,"0 (Neutral)","HadCRUT","3",0.0370648170082409,9.33083176259682e-32
"1651",1971.33333333333,"0 (Neutral)","HadCRUT","3",0.0290769998745759,7.53069453980244e-33
"1652",1971.5,"0 (Neutral)","HadCRUT","3",0.0227699265126233,7.7114312087577e-34
"1653",1971.66666666667,"0 (Neutral)","HadCRUT","3",0.0178058273706747,1.92785780218943e-34
"1654",1971.83333333333,"0 (Neutral)","HadCRUT","3",0.0139085545010373,6.59809332799331e-32
"1655",1972,"0 (Neutral)","HadCRUT","3",0.010854874842895,3.71142749699624e-32
"1656",1972.16666666667,"0 (Neutral)","HadCRUT","3",0.0103950519363193,6.15980690577681e-32
"1657",1972.33333333333,"0 (Neutral)","HadCRUT","3",0.0099545115417753,2.71105003432888e-35
"1658",1972.5,"0 (Neutral)","HadCRUT","3",0.00953246132764626,1.64952333199833e-32
"1659",1972.66666666667,"0 (Neutral)","HadCRUT","3",0.00912814016747472,2.38602525799101e-32
"1660",1972.83333333333,"0 (Neutral)","HadCRUT","3",0.00874081702413854,1.88267363495061e-33
"1661",1973,"0 (Neutral)","HadCRUT","3",0.00836978986422984,3.19572553491056e-32
"1662",1973.16666666667,"0 (Neutral)","HadCRUT","3",0.0111049095655454,1.39287726208186e-32
"1663",1973.33333333333,"0 (Neutral)","HadCRUT","3",0.0147205564608926,1.1220433636524e-31
"1664",1973.5,"0 (Neutral)","HadCRUT","3",0.0194902197324443,5.3136580672846e-33
"1665",1973.66666666667,"0 (Neutral)","HadCRUT","3",0.0257649067392516,6.42097139241715e-32
"1666",1973.83333333333,"0 (Neutral)","HadCRUT","3",0.0339896418636556,0
"1667",1974,"0 (Neutral)","HadCRUT","3",0.0447193798864066,8.52546916573219e-31
"1668",1974.16666666667,"0 (Neutral)","HadCRUT","3",0.0379374482061745,1.39287726208186e-32
"1669",1974.33333333333,"0 (Neutral)","HadCRUT","3",0.0321494184042452,2.42958279520922e-31
"1670",1974.5,"0 (Neutral)","HadCRUT","3",0.0272194706375754,2.03629980356258e-31
"1671",1974.66666666667,"0 (Neutral)","HadCRUT","3",0.0230275183231861,3.77860129229127e-32
"1672",1974.83333333333,"0 (Neutral)","HadCRUT","3",0.0194682302948467,4.81964450547356e-33
"1673",1975,"0 (Neutral)","HadCRUT","3",0.0164498266127263,1.92785780218943e-32
"1674",1975.16666666667,"0 (Neutral)","HadCRUT","3",0.0129480631964961,9.11997231548235e-32
"1675",1975.33333333333,"0 (Neutral)","HadCRUT","3",0.0101840205297651,3.07282460002099e-32
"1676",1975.5,"0 (Neutral)","HadCRUT","3",0.00800523683187931,2.17637072200291e-32
"1677",1975.66666666667,"0 (Neutral)","HadCRUT","3",0.00628962322782029,9.95934352888873e-33
"1678",1975.83333333333,"0 (Neutral)","HadCRUT","3",0.00493985427596541,6.94028808788193e-33
"1679",1976,"0 (Neutral)","HadCRUT","3",0.00387861852692939,1.01333025727582e-32
"1680",1976.16666666667,"0 (Neutral)","HadCRUT","3",0.00376035309259584,3.43117269969749e-33
"1681",1976.33333333333,"0 (Neutral)","HadCRUT","3",0.00364568056723999,4.17972373695385e-33
"1682",1976.5,"0 (Neutral)","HadCRUT","3",0.00353449259093755,4.46494879264887e-33
"1683",1976.66666666667,"0 (Neutral)","HadCRUT","3",0.00342668402419842,7.47233165711897e-34
"1684",1976.83333333333,"0 (Neutral)","HadCRUT","3",0.00332215285512305,2.43994503089599e-34
"1685",1977,"0 (Neutral)","HadCRUT","3",0.0032208001090638,3.58536367039994e-33
